Likelihood,Likelihood mean
-118.9980933441185,
-120.81493024282041,
-121.02645989195456,
-119.44832501914209,
-119.19704151671188,
-118.05255161491026,
-116.54354692081792,
-116.22752299704075,
-116.34650792953603,
-116.48654466546591,
-116.23392142609677,
-115.75290068869627,
-115.03188128904358,
-115.23460827790967,
-114.27587705870434,
-115.31268541727783,
-114.92231244866862,
-113.6553297796087,
-113.48590619904425,
-113.19784493010609,
-113.90187015972403,
-113.61369300859806,
-112.61035562756874,
-112.9781760428541,
-112.58890632583245,
-112.38018316308765,
-112.07921975198882,
-111.67039075021655,
-110.74377597006128,
-110.9468660995457,
-111.50489246044954,
-111.46069359998185,
-111.62759015786821,
-111.67635672767597,
-110.63575123521132,
-109.86948130926379,
-110.76081392651895,
-110.67430293006599,
-110.80146823898866,
-109.95533107111646,
-110.61566882133693,
-110.6349651734391,
-109.87365062326423,
-110.46386379893107,
-110.0909657644352,
-109.32739927030245,
-109.5579406533771,
-110.0544564841944,
-109.70844331771956,
-109.45628265216467,
-108.51975682145043,
-108.25448254077601,
-108.41446026629512,
-108.91624984793852,
-108.663450140937,
-108.34937385873164,
-108.20862335084037,
-107.52144607577327,
-108.51725230906311,
-108.33050143743533,
-109.33532761630498,
-108.62459868159759,
-108.42947381722122,
-109.09758298844051,
-108.80917413773696,
-106.62771882021201,
-107.30614163867801,
-108.94540407223239,
-109.32075730449026,
-108.90067371129585,
-108.79806008297427,
-109.94817334730355,
-108.73195239484545,
-108.3928328051059,
-109.09679410398546,
-108.08071810844788,
-106.81382411743081,
-107.9777605593976,
-107.47874851191328,
-107.09719143803264,
-107.04004682652612,
-107.81870065792806,
-108.57116225478839,
-107.14751851277586,
-106.88677394348953,
-106.65497552892418,
-107.67771827051195,
-107.34240117242608,
-106.32265913569908,
-105.34364441972617,
-107.21438850865992,
-106.23271985084862,
-106.54123489732613,
-105.74360102358231,
-106.37610530172084,
-105.85476352237612,
-105.8536456408183,
-105.9411130922473,
-105.61267209532716,
-105.53853627012737,
-106.50808979780973,
-105.9033206187923,
-107.47749760056347,
-106.13212140918012,
-105.37958637044447,
-105.30801969286728,
-105.56157239991555,
-106.14936229390008,
-106.23629400917903,
-105.4084902419421,
-106.39720986979967,
-105.51080536330191,
-106.36009583113278,
-105.93914449956947,
-106.82064837653034,
-105.04301428621329,
-106.34333377994014,
-105.21754312265688,
-105.8667511913269,
-105.39065790449636,
-106.46809563870409,
-104.92296900957669,
-106.16273667117481,
-106.01309940901976,
-106.04904763020092,
-104.9708840538559,
-105.67637919223814,
-107.25723481353451,
-106.0118814863856,
-106.24441226472244,
-107.3697196822947,
-106.86648431993375,
-105.18160808823777,
-105.12448331667144,
-106.02011363111359,
-105.97050149702817,
-106.36239247591982,
-106.43688764550771,
-104.7555002391041,
-105.91586979005977,
-106.10428102305956,
-104.93842377527103,
-104.37612662941868,
-105.12483910657895,
-105.13746242343538,
-104.54747881504534,
-105.4421346510394,
-104.21887377206315,
-104.91799969553887,
-103.59999632593347,
-105.76035759151239,
-104.62579777129814,
-106.72850919487654,
-104.95979301810227,
-105.13389749952607,
-105.33078981511973,
-104.88947680442475,
-105.28430100165848,
-106.68025376377815,
-105.79314276820917,
-105.57371307065377,
-105.89851190724369,
-105.11346659853177,
-106.3551709478341,
-105.70307369081141,
-105.143417437893,
-106.1811644631184,
-104.84229382032194,
-105.07096877194664,
-105.43328541472711,
-105.01189635192135,
-105.8877065733116,
-106.30744925078305,
-105.67549038510212,
-105.59985845816351,
-105.63315121608404,
-105.56785451270218,
-106.05967926817502,
-107.22213010695445,
-106.28905774941985,
-106.92328088448936,
-105.80334514119622,
-105.37098119047218,
-105.11529848070552,
-105.91769847766238,
-106.06902864998531,
-104.93501342719617,
-104.52065357413622,
-105.98849106101169,
-106.38731189001992,
-105.89422195823673,
-105.94107663801587,
-106.14876393019102,
-107.46773809195628,
-105.36944725608505,
-105.02168778262114,
-105.16999036708351,
-105.20081539608711,
-105.38525583997871,
-104.79633132540384,
-105.02665144948458,
-106.43092056974214,
-105.19844279947999,
-105.53685823014392,
-106.22199807514944,
-106.54957659543788,
-106.78414326232888,
-104.5048400453802,
-104.75150211605525,
-106.24063775219584,
-105.17333546392452,
-106.23207961459168,
-104.39794428722658,
-103.79916001355942,
-105.54234990122214,
-105.09444231835664,
-106.75287340385147,
-104.60972221232706,
-105.63769834831365,
-105.89980669593203,
-105.2550004615841,
-106.68006546113575,
-106.53799811279487,
-106.28807511403323,
-106.14150716444315,
-106.31812484699793,
-105.43517813278935,
-106.29484499799895,
-104.28118915331814,
-105.25111120096365,
-104.84484098360392,
-105.84111066771135,
-104.78524372787884,
-105.54216200704835,
-104.981462303779,
-105.65339496504805,
-106.31558114729935,
-105.73804677434111,
-104.71132773986757,
-104.68036970275885,
-105.15596844083021,
-104.96996973128364,
-103.88018696081255,
-105.08480135315456,
-104.40490438555112,
-104.48699915314677,
-105.56339997228847,
-105.01639897433267,
-106.01165737359757,
-104.80776114296685,
-105.24391034161468,
-104.32350788572319,
-105.20671051592758,
-106.1711132990387,
-106.04830647667126,
-105.91980783377498,
-105.08902900644902,
-105.34893650179013,
-106.09279757821768,
-106.84978572225802,
-106.50696759011777,
-105.37254426375324,
-104.4872674661888,
-105.60888381325006,
-105.6600340174953,
-105.1354054841227,
-106.32057986302718,
-104.9507737650408,
-104.54455171669855,
-106.01431507715031,
-106.13893791168809,
-106.19522954300851,
-105.78125087136448,
-105.79495254708782,
-105.90162430957872,
-105.4864860646829,
-106.44884728183762,
-106.82119419952618,
-105.75035674042518,
-105.14391837624669,
-104.76944013703336,
-105.55512170225559,
-104.79638458238612,
-104.01724025778194,
-104.14024327113077,
-105.23137632738619,
-104.59176249126784,
-106.81712359746561,
-105.5169835296482,
-105.2450186994164,
-105.57479841787259,
-104.93439389923161,
-105.06590880464891,
-104.60380656327195,
-105.31411548330811,
-105.16921073574478,
-105.28595608517634,
-105.7967522055788,
-105.29850187910849,
-106.03018690224748,
-104.96867808625258,
-105.56331463815421,
-104.9430533126315,
-105.64194962408625,
-104.86336870278441,
-106.31496224431875,
-106.07561948181615,
-104.75905355068979,
-105.95546738300722,
-106.13124894091743,
-105.56143041187657,
-106.11600860833047,
-105.90007996920286,
-104.73508163334644,
-104.81572817536714,
-105.59031507488233,
-105.10665507152002,
-105.36765795281876,
-103.78995726055565,
-105.15620849770349,
-106.53404588679335,
-105.0960114037736,
-106.02932074146635,
-103.9281276474599,
-104.75100819989268,
-104.29556711205268,
-104.88186398655048,
-105.0649690165875,
-104.64009126287291,
-105.50933631826233,
-104.23849885738728,
-104.97817199507344,
-104.64431045164234,
-104.06846059585715,
-105.66020230203158,
-104.91174969633573,
-104.82842992221107,
-105.5595186272225,
-106.34812788958014,
-105.83267903269872,
-105.51856341200737,
-104.09080296260615,
-103.7712527255211,
-105.02027438343328,
-105.05587558842123,
-105.65234622864381,
-104.7757738532136,
-106.27632253134871,
-103.94670201155435,
-106.5497685114008,
-107.5333169299637,
-105.48550960026034,
-104.57591851290087,
-105.87960033765117,
-106.75728913840986,
-105.99435634960749,
-105.74703773641288,
-104.88924802764313,
-105.73170639029053,
-105.09171234644346,
-107.21772481934188,
-106.25122047458554,
-106.32775110787895,
-106.19461838397808,
-105.12642159901061,
-105.97992563955697,
-105.46477904367171,
-106.04541226569617,
-105.72278053280426,
-104.16401133428664,
-105.65155171049815,
-105.38119364389676,
-105.33752125945273,
-105.03944621605307,
-105.1038131081466,
-104.5349398963037,
-105.14290527733696,
-105.74873477393102,
-104.854116361069,
-105.40959560192192,
-105.51284055744554,
-105.11296456163592,
-105.01262667831674,
-104.94917461606761,
-106.13929858963,
-106.00437625058773,
-105.86662263368586,
-104.97782328308952,
-106.35166735657377,
-105.69355798585751,
-106.18993709861218,
-106.35917212692586,
-104.65166725954695,
-104.60955988607036,
-105.69405417716732,
-105.40501849825296,
-105.57509962015183,
-104.4614072938335,
-105.44446657887156,
-105.34077544597231,
-105.07839923295984,
-105.42321373212302,
-104.51519142672636,
-104.0783612049436,
-103.74061813865195,
-104.80086796810262,
-104.37037640149136,
-104.58332134709757,
-103.3458490926467,
-105.06920352185467,
-103.79941803132135,
-104.25390310687847,
-104.29303050297155,
-105.01838429266483,
-103.70746992257924,
-104.37088338894418,
-104.91118680809075,
-105.76694651488803,
-104.71248668290164,
-105.22215925558518,
-106.13548446598482,
-105.54256873498737,
-105.92726654987453,
-105.52256367920383,
-105.4556284439114,
-104.68839574254133,
-104.89806780490665,
-104.94443984734166,
-105.21436380437383,
-105.68009572544241,
-104.32879116256424,
-104.66364274516886,
-105.4084131735766,
-105.67906624631235,
-104.59100078609241,
-105.2112955252286,
-105.32098818483944,
-104.86074980968479,
-104.28491330189586,
-103.93072813378112,
-104.46922469306207,
-104.3899654180446,
-104.16107002003501,
-103.68224092692253,
-105.53075135383627,
-103.71716669471746,
-104.77462262620537,
-103.49159079743974,
-104.3215619188353,
-105.06258843790869,
-103.63542932290906,
-105.99849775287642,
-105.21417999812195,
-104.92040935464892,
-104.23000959169522,
-105.6245190653815,
-105.0220811009133,
-105.78870183560967,
-105.43979954089156,
-105.45387895889884,
-104.57220029272524,
-104.70615490415845,
-103.88982397442066,
-105.18440686822402,
-104.80511869097752,
-104.70285288086666,
-105.15756233197769,
-105.62475670315006,
-104.9168092509695,
-105.34649357710043,
-104.78469020489335,
-104.5637697436299,
-105.15236797342726,
-105.1152414549118,
-103.9185646921103,
-104.48066045986664,
-105.34401908585481,
-105.23767101856913,
-105.02646541010125,
-104.80761290486507,
