u_mass,c_v,c_uci,c_npmi
-1.3920502722947268,0.8493444814948778,0.25401271291772853,0.1372199384388772
-1.4533753151715514,0.840961106407077,0.270462208554941,0.13269599369398408
-1.494240580562792,0.837561481514247,0.26337633538835564,0.13565962135692083
-1.4674803032379984,0.8264658811289683,0.2960883314763049,0.13120723889136507
-1.476605851786309,0.8360088040108954,0.2696168913066926,0.13060168870170608
-1.4123549083608877,0.8463350402228855,0.31706563434527524,0.14134402209966695
-1.4648678684574974,0.8353223720642767,0.2141150941601877,0.13036606268074466
-1.4372077780935169,0.8418448786027435,0.2332311389222993,0.1333988844013042
-1.4279754379206933,0.8433812795301943,0.2322922918319847,0.1341267572787681
-1.4288325206112937,0.8395625316144639,0.24139186091803902,0.13410808074460204
-1.4534736630363128,0.8343084321257571,0.1984805131161456,0.12591044929705827
-1.4802283732447672,0.8294968430621807,0.22675996107867075,0.1261412876338783
-1.4435003634466983,0.8413803812293258,0.2788682075946031,0.1340457234388335
-1.5333021065453394,0.8318285068911002,0.1720901150099348,0.12164986957416223
-1.4268018735864754,0.8373970328319724,0.2485108398305217,0.13253883168364658
-1.44879031758671,0.8421172629437561,0.2621505276300609,0.1354782121016904
-1.4976585281275918,0.8273649942647977,0.17024565883998188,0.12364873071374574
-1.4457159282653074,0.8351942775497025,0.22032166663608685,0.12615953086093407
-1.5362147377276067,0.825076468898299,0.155711187829424,0.12486936520822989
-1.4663419270939555,0.8361210687927706,0.19527389778249346,0.12927600951404955
-1.5267674602501815,0.8315922549056718,0.18728713378435077,0.12916328704791882
-1.4846587067849206,0.8357379948282694,0.1466305756518292,0.12696690169206132
-1.5391362013110186,0.8312045348723377,0.13497161187970036,0.12342123064496006
-1.4904688947350695,0.834091952130483,0.1741435049709572,0.1274532099110318
-1.51995729297467,0.8327502054216673,0.14877573019288004,0.12462223048791522
-1.5559744332404715,0.831164156210351,0.1211067164164348,0.1250187041680334
-1.5623559026724565,0.8323923263284877,0.046357522965918614,0.12277156088110061
-1.5249511917940217,0.8330742557587996,0.1570082554503222,0.12805120916751656
-1.5350864440813512,0.8256062861930802,0.09782396732935371,0.12307853082251174
-1.5618009380191529,0.8214214801767435,0.08045087339013313,0.1177545899959478
-1.5349265834001016,0.8312097420411071,0.07854889576334374,0.12308083912199123
-1.530309730271425,0.8298522434875849,0.12386622551934337,0.12240524644582097
-1.6078594353950098,0.8221734837133801,-0.028524742270608732,0.1150852052830484
-1.5508982506822646,0.8317011379443883,0.10200838514711671,0.12408494803329909
-1.6271621386910782,0.8205347992623103,0.001645133189957914,0.11618493180933892
-1.5500430652958441,0.8285665743757079,0.06782150455781451,0.1237625420066566
-1.5803868385438462,0.8240967099605635,0.026207287335853896,0.11614534131441316
-1.6227193378838325,0.8225916289875659,-0.040235162170916536,0.11485809479670493
-1.6203174950999037,0.818600445982581,0.01762837775767558,0.11598615998645383
-1.5578796916112485,0.8281749393755937,0.03443027064831825,0.12035966396486883
-1.5485793081371626,0.8289935541134783,0.09620587906035064,0.12159445509932096
-1.5555298298142703,0.8278362562639298,0.09232681781650394,0.12172088686314568
-1.5803264235838623,0.8237733123775189,0.06561327530424645,0.11997164262054386
-1.6267078416578136,0.8232604933290151,-0.002843896273323476,0.1172965542632052
-1.6194913658335266,0.8223428765521483,-0.026648924927505594,0.11654076240849835
-1.5723977495987145,0.8275501373772125,0.037580310748195886,0.1189567062147683
-1.6256627738366658,0.8189135596349351,-0.03229057044331946,0.11340461811657314
-1.596927607393821,0.8259448635735002,0.012059919469157796,0.11831000644515612
-1.639883016826175,0.8204936449306272,-0.04924583489232319,0.11427066916967804
-1.6590385394960234,0.8167336697420177,-0.041156359758684785,0.11230791420790197
-1.6029096170832324,0.8249863293432177,-0.0044479420320640405,0.11727877500357518
-1.5713869344582032,0.8287655629029742,0.03615084860598925,0.12007052436628653
-1.6167585300718759,0.8209506254563342,0.016458307374110095,0.1170990516167071
-1.6018498342318375,0.8260828893287876,0.011215872868086403,0.11851019420307528
-1.580461339670972,0.8224126572413877,0.016275436495108483,0.11713145976674692
-1.6486121460615428,0.8180072472753603,-0.055514915695692196,0.11288859216479381
-1.6293283939251582,0.8180681267178506,-0.04673192757520391,0.11265500590594789
-1.6249558076231632,0.8192091774758163,-0.06152899620983633,0.11359874808070677
-1.6584359287554236,0.816406900307518,-0.043916791926327255,0.1132709058554656
