u_mass,c_v,c_uci,c_npmi
-1.423271353600836,0.8480982065780855,0.2736097233304835,0.14074458751098431
-1.3434234591968541,0.8506960826500992,0.32231910002689207,0.14336251730254404
-1.4110042796516333,0.8499085081708658,0.263482881000057,0.1376967485069228
-1.4075159657288894,0.8475598095609665,0.3084269705099759,0.14078721423422555
-1.5091363905566235,0.8351255977581246,0.27428194677141077,0.13219000559543978
-1.4394793543764224,0.83643077502041,0.2596293335100951,0.1309717476572816
-1.4564780324228277,0.8319549240323196,0.2589087424267381,0.13147615447825273
-1.4217828398903944,0.8491696935141505,0.24862711415147545,0.13780199884105296
-1.417324410963583,0.8367064755718321,0.2584360135035787,0.12996519698700398
-1.4582458720878813,0.8369877841281311,0.24662553101251117,0.13084727855096148
-1.4538884153849023,0.8355263651733958,0.25079233625285235,0.13109428134582488
-1.4650094619145189,0.8347200775668389,0.2720825091876701,0.13406046346859457
-1.472711138810565,0.8361726795541278,0.24195713016479461,0.13128496192293182
-1.4464645635124806,0.839039014848597,0.24539487876480562,0.1310957014936619
-1.443431994279997,0.8376047075935027,0.22400083770160933,0.13165305510670483
-1.4553573167375644,0.833556209870265,0.20315502891698006,0.13178251703127686
-1.454695836443243,0.841125619884254,0.17587220901416045,0.12948197277489734
-1.4645843154885945,0.8307871021918957,0.19611198419816145,0.12797640320444992
-1.4756498612268338,0.83809815023113,0.2259803043503496,0.1325276818041199
-1.4798627327107077,0.8382720233738161,0.23337115931846183,0.13070548577409577
-1.5598578790290432,0.8215859768672353,0.11595480481375367,0.12014567349311385
-1.511378778139839,0.8313924741529756,0.15707339660534,0.12540271830788455
-1.512566230995666,0.8331680671277603,0.13353153473765875,0.12438707922640047
-1.5849534394845164,0.8216323495760802,0.05597712433334329,0.1183977296104289
-1.5449964759001296,0.8319954955017163,0.11833282394309956,0.1231650927326802
-1.4881781515854793,0.8325333673138177,0.15025114876591486,0.12544245292131784
-1.5486442844365598,0.8307575902004292,0.07217313265027296,0.12227189182127483
-1.5648232962040727,0.8257798554594648,0.07920326879598102,0.12028232658703548
-1.524650914617585,0.8320950767454893,0.07727621816104631,0.1216357150037219
-1.5626431221096693,0.8262886013171534,0.04299445486105828,0.11844313734067845
-1.5592501037246889,0.8281047143269713,0.06613982251111242,0.12159476616517959
-1.5918449873986058,0.8238834166062023,0.055062303805565566,0.12073478173331764
-1.5499395922539938,0.8330476855207627,0.11025842356489254,0.12478414734390911
-1.5411665867487503,0.8314461729661522,0.10584098180582939,0.12212593830632458
-1.5610969131169308,0.825608707989523,0.0755300851766513,0.11982721561151191
-1.623512786303311,0.8197336211420133,0.027849394910432736,0.11762325921284128
-1.5828070610271225,0.8263886757041662,0.0477862866358983,0.11753266470617098
-1.6057626037961303,0.8195540882091944,0.01651295389967859,0.11743905803744653
-1.552342125168499,0.8280836303320933,0.06561446098274105,0.12111913990126735
-1.5935059437617387,0.8208482350421071,0.030542210791745624,0.11771577514671562
-1.5942295649784692,0.8172350782515404,-0.013190295556086952,0.11432660110813089
-1.5357126822808915,0.8353198201420371,0.05782964507582128,0.12236679569490916
-1.6025159051828295,0.8204438503294004,-0.022629677907775418,0.1141252862232324
-1.5875655732872591,0.8255051311792106,0.034336459947710916,0.11981927887127451
-1.6132876632337356,0.8255240073532476,-0.0046594017662011,0.11712342348044057
-1.5762943135333982,0.8236902582829646,0.06950506780052819,0.11787073928446788
-1.582014797022082,0.8232185341484737,0.0331306794641195,0.11775157920005135
-1.6384054007481843,0.8195384721393458,-0.04429651425000139,0.11532068004179598
-1.6507291788689686,0.8202383856899061,-0.04982185641805063,0.11401075227764404
-1.5587637378403127,0.8293899446988926,0.037525245438616295,0.1194757529754259
-1.5421391148313897,0.8300989372320363,0.0779183264051529,0.12257123403512152
-1.6151197401942263,0.8217028597154068,-0.012822056589587127,0.11560512508804999
-1.6209146868508062,0.8225080375356021,-0.06470644809903663,0.11347373975161827
-1.648193105825518,0.8186315086736833,-0.05692314609168273,0.11316052229495917
-1.6511394241489887,0.816850633050476,-0.04918341074302692,0.11305911900313922
-1.6688498272190442,0.8147895649870935,-0.054136586972771905,0.1132743256867876
-1.603604833372875,0.8250220682717584,-0.028602581381309635,0.11622236518060176
-1.6187911289892376,0.819985074338166,-0.021762084777842732,0.11590687494868411
-1.6403473668870001,0.8191154536080805,-0.053749690626054676,0.11390380956018496
