u_mass,c_v,c_uci,c_npmi
-1.3784168988865877,0.8527662660135453,0.3301112978552261,0.14634492821053674
-1.407766661548618,0.8293202996725838,0.29139117748282206,0.13194361019438672
-1.3894489867320328,0.8421975254848442,0.2610229656460089,0.13755100451745872
-1.425529963018804,0.8507444976561759,0.2954279035954792,0.14216521855070927
-1.4731243957890232,0.8409529935519299,0.23187677442755317,0.1340330548713867
-1.4132681980709716,0.8386053623339185,0.26995753034674913,0.13030690496991262
-1.4399087130284336,0.8396496246389394,0.29048311035330493,0.13623421578717146
-1.4480560562551015,0.8368033016673293,0.20951657358709852,0.13460195236583977
-1.415898600417512,0.8405381012589521,0.2919211459757868,0.13957951926825124
-1.477677133820442,0.8327215969997767,0.24701661091154314,0.129619373149955
-1.5036275410051314,0.8333098669995002,0.18702596249797432,0.12865457355977658
-1.4460154831429282,0.838260956615773,0.2515560702118794,0.13042862466304628
-1.4344189009081991,0.8339655249655955,0.26165673751431195,0.13305941971283564
-1.4038366516779923,0.8416413921752726,0.29442094729189194,0.1361910837456182
-1.4664126416586303,0.8382637542517035,0.18554492762049432,0.12790942712115896
-1.433344550442551,0.8396407313573585,0.25565062015269724,0.13100298229383592
-1.4418496031100188,0.835818187728254,0.21532826395412452,0.13168855399272048
-1.4493059555205852,0.8333634619835636,0.25670342212860364,0.13148108826790858
-1.4569135140941325,0.8417700658305215,0.18253679948458906,0.12989354794007268
-1.472793682045872,0.8350710935136353,0.15218645179507592,0.12712238629373115
-1.4715006972220757,0.834310043477144,0.23660167389759582,0.13190402147370717
-1.5124940412362504,0.8302236687871783,0.15300464336328598,0.12633752195667486
-1.5117384778603835,0.8326708416937111,0.0881333647520703,0.12348914389973405
-1.4992901672438328,0.8324437268061159,0.13329576019352363,0.12413126960027007
-1.5116813750784845,0.8318435292209035,0.16379956596064768,0.12572932695665168
-1.538063614691174,0.8297878217773883,0.1327011853469594,0.12494420589858626
-1.5351950529594818,0.8274801443267804,0.11060367142370511,0.120602386404671
-1.5680874265948355,0.827614382190855,0.09528926823824399,0.12118035168036521
-1.539556397687768,0.829442054726334,0.12295376393067434,0.12348849544148612
-1.5123198254657861,0.8343983216114166,0.1469872298501542,0.1247863913773074
-1.6086537530012306,0.8204976957147208,0.028284860607178473,0.11768790425376235
-1.5126089602526354,0.8334861368108459,0.11834997441236382,0.12630061890539182
-1.5225108946021018,0.8312947155918854,0.07707909918045278,0.12183264022527392
-1.571698524869734,0.8304742205152797,0.06276609969453975,0.1197657267169357
-1.59552965590039,0.8255034195400528,0.0530826093649395,0.12047398229826757
-1.6051572328003099,0.8189698819891549,0.027551727243134674,0.11645336405862794
-1.5371643633505399,0.8367916735741889,0.08104089382924733,0.12383382574605853
-1.5960193652583732,0.8278098062494667,0.05733813692631324,0.121471287058623
-1.5783371365660805,0.8255297122735685,0.04659003146873801,0.11881687638459233
-1.6009413328035147,0.8202681860702045,-0.011915766032104728,0.11539672397080337
-1.6113452943521605,0.8225509594619363,0.013927571087824461,0.11696595513655328
-1.6214299001895234,0.8216986393162742,-0.014869314512416472,0.11538588347321013
-1.5662276813796772,0.8264894489044394,0.0798207278917499,0.12081172099966256
-1.5946647690499804,0.8270414292727889,-0.015039428217241666,0.11632509053984035
-1.5971558876428378,0.8222750449262908,0.009632282786050413,0.11773573343624363
-1.5673860258723595,0.8287559039517055,0.06393872072835255,0.12177662034756606
-1.637417355776097,0.8200618734533993,-0.03265548709751848,0.11527173110619648
-1.6489637784197837,0.8170668476500106,-0.012313045790553132,0.11421397116805161
-1.5597798382519892,0.827385194289874,0.043710051221322654,0.11980442465690574
-1.6009196541877253,0.8246506214297722,0.016444311556743287,0.11732847624379823
-1.605856152282295,0.823755383816212,0.008280011908395085,0.11858522342508739
-1.6730455445630699,0.8188266857060468,-0.11410209358348114,0.11131810840941622
-1.5863946265109188,0.8269692841041928,-0.006569140285635251,0.11836599266299308
-1.633132529860171,0.8196545489438071,-0.043871120259363315,0.11357794917139712
-1.6179351961211605,0.8209316955186858,-0.03747251111417059,0.11361253088563206
-1.6534948780306196,0.8201000596913217,-0.050265322552513925,0.11334408296756172
-1.614258011451606,0.8199628941659323,-6.556908742805904e-05,0.11527198005952209
-1.6240567517654456,0.8198470807133182,-0.0471556738194816,0.1139053115667666
-1.5975647526990142,0.8262468106665936,0.01874954953404383,0.12044288281944662
