11
1
1
10
11
13
11
13
10
1
11
1
11
11
1
1
13
11
1
1
1
11
1
10
1
11
1
11
11
13
13
10
10
10
1
13
11
11
13
13
13
11
13
13
10
1
1
11
1
11
11
1
13
11
10
10
1
8
10
11
1
13
11
10
10
16
1
1
1
13
10
1
13
13
13
10
11
13
13
13
13
10
10
10
10
1
1
1
10
10
8
13
3
1
1
1
9
11
1
11
13
1
11
1
1
11
2
1
1
3
1
1
12
1
1
3
1
1
2
1
8
1
1
6
2
3
7
3
16
5
1
7
4
1
4
1
4
16
1
1
3
4
4
7
4
4
1
1
7
8
1
2
1
12
2
1
6
14
2
1
7
1
1
12
4
15
2
1
1
5
8
14
12
2
8
1
5
1
1
1
1
16
1
1
1
1
8
6
7
3
10
5
1
7
1
2
1
1
16
1
1
1
5
1
7
1
3
4
6
1
1
1
2
14
9
6
1
1
9
1
6
4
6
1
1
1
1
1
5
3
1
7
1
3
6
2
1
1
2
1
6
10
1
14
1
2
8
1
1
1
1
4
2
5
9
2
1
15
4
9
6
1
1
16
3
3
1
1
1
2
1
12
2
2
6
1
2
9
14
1
8
2
1
3
1
4
1
6
3
6
16
9
2
1
4
1
1
1
1
1
12
1
14
4
1
9
4
1
1
6
3
1
6
4
6
1
2
1
7
14
14
1
2
2
1
2
1
14
2
5
1
14
7
2
1
1
1
1
1
9
5
1
3
3
12
4
12
3
3
5
1
1
5
1
2
2
3
2
10
12
7
5
1
1
8
3
9
1
1
12
1
8
7
1
1
1
5
15
1
15
7
7
5
2
7
6
6
12
6
6
10
1
2
1
1
5
14
6
1
4
1
4
1
8
14
1
1
1
1
5
7
1
5
6
12
8
8
3
15
1
14
1
5
6
7
14
1
1
4
1
1
14
12
9
7
3
1
6
15
5
3
1
8
12
6
12
7
1
8
15
1
12
2
5
1
3
1
6
1
4
1
8
5
3
9
5
9
4
2
2
1
3
8
15
1
5
1
3
2
9
6
14
12
8
5
5
6
16
14
1
3
6
6
2
15
8
1
2
7
9
8
16
7
3
5
3
1
3
3
1
8
14
2
8
1
5
8
3
9
1
4
1
2
4
9
4
1
4
1
12
1
5
1
2
9
3
5
7
9
9
1
5
1
1
1
7
9
12
3
1
9
4
15
2
5
1
7
5
3
1
6
4
12
4
2
5
9
8
6
1
6
1
1
12
7
4
4
12
5
1
1
15
2
3
15
7
1
6
1
2
4
5
12
5
3
1
4
14
7
10
14
8
14
1
1
5
4
1
1
9
6
2
4
7
14
4
3
7
9
2
7
16
3
6
1
16
4
1
7
3
2
12
1
1
7
1
1
1
1
1
1
1
1
5
1
1
1
1
1
1
1
2
7
1
1
1
1
1
1
1
1
7
1
1
1
1
1
1
8
8
1
16
1
2
3
