1
2
4
1
1
5
5
4
1
1
1
1
5
2
1
1
1
1
1
1
1
7
5
1
2
1
10
1
1
1
2
13
1
13
4
13
1
1
1
1
9
9
9
2
1
2
10
9
1
12
13
9
2
13
10
5
5
1
2
1
13
7
2
7
1
8
1
13
9
2
1
2
10
2
13
2
13
2
14
1
1
1
14
1
1
1
7
1
1
1
2
1
1
14
1
1
1
1
1
1
1
7
14
1
12
1
1
1
1
1
1
7
2
5
4
1
1
1
1
1
1
14
1
7
8
1
1
9
2
2
4
4
1
9
1
15
10
7
1
1
1
1
1
15
15
1
14
9
1
1
14
6
4
15
1
1
1
1
1
7
1
9
1
9
1
1
1
3
2
13
1
5
4
3
5
2
7
1
3
12
8
1
1
10
13
1
1
2
1
4
1
1
14
12
6
1
1
1
1
10
1
10
6
2
14
9
1
1
7
1
3
11
1
12
1
1
13
7
1
6
1
10
3
15
4
1
1
10
1
1
1
4
14
4
11
7
3
4
9
1
5
4
1
14
4
1
1
1
7
1
2
11
3
8
14
14
1
1
15
1
15
3
14
14
1
15
2
14
7
14
11
1
1
12
14
15
1
1
1
4
5
10
1
6
1
8
12
7
1
7
7
8
1
2
1
12
4
4
1
11
10
1
1
1
13
2
2
1
1
2
5
5
1
2
5
1
1
7
2
10
4
1
2
10
11
10
8
13
9
1
1
2
7
1
10
2
8
1
1
1
3
5
1
6
1
9
3
2
4
9
2
8
7
3
7
11
1
4
4
6
1
6
6
2
1
7
11
13
6
9
11
11
6
8
10
6
11
9
5
1
2
1
1
1
2
2
1
4
3
1
1
1
1
1
1
11
4
8
1
4
1
1
1
15
1
2
1
1
8
1
1
1
2
5
4
2
1
1
1
11
12
1
7
6
12
3
14
1
1
1
2
1
8
3
10
1
1
8
6
1
1
10
5
11
1
1
5
1
3
9
3
1
13
2
3
15
1
8
2
9
1
1
12
1
4
1
1
1
3
14
1
3
1
6
11
12
2
2
2
1
1
6
13
1
12
8
1
2
5
6
13
6
1
15
1
1
2
5
1
1
2
3
2
1
1
8
2
1
1
1
15
15
12
2
2
13
2
1
9
3
11
3
1
11
1
12
11
4
1
5
1
12
9
1
4
2
8
1
5
4
7
9
6
10
1
9
1
5
13
10
2
10
1
3
1
8
5
8
1
5
5
12
1
13
6
9
4
12
1
8
2
2
6
1
1
6
6
6
4
13
12
6
1
3
1
1
7
1
8
3
15
3
1
3
8
3
10
6
11
11
4
7
3
11
7
11
3
7
3
1
11
9
5
3
9
8
1
8
1
1
9
9
10
1
1
5
1
6
1
1
2
10
5
8
6
3
6
1
12
12
5
6
7
1
5
2
8
1
1
11
10
15
1
6
3
12
8
8
4
11
1
1
5
14
2
6
1
12
7
