u_mass,c_v,c_uci,c_npmi
-0.964639162835085,0.6491552698405465,-0.24528028915420644,-0.023926968205329628
-0.9897490284978784,0.6395810947410264,-0.1674809460243737,-0.011081104195770278
-1.017299217378833,0.6291688022543324,-0.21111736209601167,-0.020930859898583547
-1.0630510117774228,0.6229067796045239,-0.2713523187279135,-0.03216014508229107
-1.0082228922269059,0.6452611430159348,-0.23467552884880158,-0.025765865066318477
-1.0177885730639986,0.6334099611684857,-0.24731926378518906,-0.027761846692003402
-1.0967725731477245,0.6288321411984508,-0.2926222986369258,-0.03250247310792291
-1.0511176605251307,0.6388886695384549,-0.24340233587473367,-0.024914529903357092
-1.0536554357323495,0.6318514481432813,-0.25010063647759,-0.021950804676411254
-1.0440441715408315,0.6296683231135236,-0.22939891385265315,-0.02300319453700511
-1.0288430420685315,0.6319765255474452,-0.23684432341358216,-0.023706076510010356
-1.0237123380444362,0.6312487948282492,-0.24101705084776417,-0.027275758619920855
-1.0387678806038685,0.6323292534456092,-0.2756971256910277,-0.029943073175687885
-1.0325420741300033,0.6366552651116774,-0.22812867255471744,-0.022697042713351212
-1.031235729244277,0.6239956081348291,-0.26974071841479796,-0.026965617460502293
-1.0558608231321742,0.6322657968910517,-0.28666402749526637,-0.020626652365264384
-1.0413818091789657,0.6342609991707271,-0.23375325275732114,-0.025339793177801672
-1.0445178106232242,0.6443613294378663,-0.22039506008649515,-0.019319677099139915
-1.040491976268728,0.6442929125400443,-0.2501501788142105,-0.02241662264578699
-1.045557553816006,0.624830550005035,-0.23368445827778114,-0.02514855212196116
-1.028385252386236,0.6320026746935634,-0.24718440658320356,-0.02482927567576203
-1.026933077908149,0.6322553430427822,-0.225856052600053,-0.021728951144961872
-1.00720049704969,0.639151976375831,-0.24724986605191793,-0.02557056422905536
-1.0381695994366373,0.627946709328943,-0.23749542232276788,-0.024665560717534694
-1.0641647963885235,0.6287272316251487,-0.28944000851454005,-0.027136808238729715
-1.0727144342421862,0.6213973347802956,-0.27532149582651616,-0.025953912880243245
-1.1072954726480566,0.6275094639906904,-0.3087142831527356,-0.028722178687635797
-1.0483518144806465,0.63608792925225,-0.2628424189411013,-0.02516732366073046
-1.0437692320781138,0.6375494444765405,-0.24292644041102737,-0.0242464566500923
-1.0746829448868442,0.6256115739045913,-0.30376031955649,-0.028856994551548415
-1.0579025860844449,0.6367778147006365,-0.26830092198420463,-0.02509484928148719
-1.0516756264210028,0.6279978292924379,-0.23801564710212028,-0.023246354275107652
-1.0416656284129746,0.6356372473855062,-0.26753009656978527,-0.02840643980954444
-1.0298249220889373,0.6393468179322285,-0.2560385499642347,-0.02643530073505918
-1.0272750920408507,0.6423452755310555,-0.27269862233848247,-0.025910938759539724
-1.0633966924412863,0.6236745347425999,-0.2562908095025263,-0.02691597315116466
-1.0510966273940245,0.6396721840517584,-0.2559268091328558,-0.025658616899679212
-1.0313175055743629,0.6405494144991586,-0.253499036894747,-0.02831531925034885
-1.0585136176644319,0.6276088649287825,-0.2760938890836987,-0.02777109326192373
-1.0583896007454474,0.6304648260386171,-0.27046185486092855,-0.028312869999152283
-1.0608205006726579,0.6288383765001879,-0.2726013774677912,-0.02532850382745104
-1.0649131521829223,0.6257909428937677,-0.2875144485689057,-0.029788892254148224
-1.0408589305100644,0.6373854804835095,-0.27274784698234755,-0.02903565789111461
-1.0699226245698847,0.6354471662369229,-0.2812116206903486,-0.027858891711128257
-1.0617863897733535,0.6305659228074149,-0.25464242064677306,-0.027163010360337036
-1.0440866871453667,0.6338510959662265,-0.2731421798034779,-0.028189542628875512
-1.0719045423420088,0.6243795354843052,-0.27904756948254517,-0.0270059351336281
-1.060769611536115,0.64036141153133,-0.2792355654911005,-0.027415635754159066
-1.067067350341691,0.6297503900250045,-0.24873763486635936,-0.02454316252751679
-1.0404945049402823,0.6400104783534726,-0.28165510239136293,-0.02987023914260416
-1.047229612434674,0.6376570758472586,-0.27307954167118775,-0.027512168050770537
-1.0561697541915467,0.636743218652852,-0.27295482106382296,-0.02869348407538041
-1.0819770733652117,0.6359904437269557,-0.31593435385473484,-0.03008490179005546
-1.058577085962793,0.6396459778825557,-0.28134350858323875,-0.028866295506771094
-1.0782507296281376,0.6304173326476813,-0.2903500224464068,-0.02870325700314886
-1.0652455332331703,0.6357099586283376,-0.27048035106336615,-0.02633343214498647
-1.077927626599636,0.6307864960626367,-0.289038053076116,-0.02768172004821142
-1.0609817146906162,0.6299050745252178,-0.29273944153880566,-0.02913655725128037
-1.0770273704409854,0.6367618661315013,-0.28787519597247685,-0.026519430309509
