u_mass,c_v,c_uci,c_npmi
-0.9858446462896013,0.621920671707918,-0.23692669771371322,-0.028447217887470864
-1.0233189332764216,0.6417745256983453,-0.2372619283933358,-0.028193990092018964
-1.03231486805326,0.639986831830084,-0.21552685602624294,-0.021630134610983585
-1.1401038448780842,0.6076725523041321,-0.22884478939234093,-0.013090967756704857
-1.0248204903145746,0.6152089750498339,-0.2202483311229958,-0.024505797840913692
-1.0259079264723272,0.6378031073673393,-0.18680573888195243,-0.016320522525232382
-1.0406229135435923,0.6229307786396043,-0.23343380239531614,-0.02899611952446252
-1.0306760682056764,0.6456405923658219,-0.22976011938007965,-0.02733481239629353
-1.0378256012184015,0.6272496058274883,-0.22542000774509302,-0.02326150573802238
-1.00668592150429,0.6394470421990183,-0.21634518660398738,-0.020841619294953918
-1.0291415177653143,0.6272739399019811,-0.20667459154101742,-0.020020641400116748
-1.0508522073197124,0.6325336080412509,-0.27225428713374245,-0.029802018572878917
-1.0306073845242782,0.6309408063380946,-0.20773042363204602,-0.01757167028498776
-1.0332014957935736,0.6330176996505689,-0.2526226012558813,-0.026646167952319205
-1.0344740614702364,0.6281894798354353,-0.22286806384892793,-0.02588479183043315
-1.0066001300128309,0.6437235968103728,-0.20490348366280642,-0.018375750674004106
-1.060246329776672,0.6254540794248548,-0.23808627108102012,-0.025103085000329577
-1.0431540077655777,0.6252751882085541,-0.24891782683225225,-0.024307636395981002
-1.0304384745266009,0.6405317640143913,-0.2445911108764666,-0.027375259813825225
-1.0419959305071493,0.6322736888386815,-0.26113415856669847,-0.027902221317739943
-1.0115908834285505,0.6414057515789824,-0.25493230094005487,-0.025315573941865288
-1.0294405629643726,0.6339607600940327,-0.22882921575345772,-0.024358446688112306
-1.0486349725118593,0.620313336060223,-0.261562215017136,-0.027430466752060623
-1.044324915353568,0.6383495592872399,-0.22745348596064996,-0.021537028540426537
-1.055747511934945,0.6343413044951405,-0.26352816987231126,-0.02454873282117527
-1.025068004690165,0.634163928178927,-0.25710741143296606,-0.028010307963051883
-1.0336068609835585,0.6406668983912914,-0.25787326135310357,-0.026755497639283542
-1.0292216847238427,0.6314307027107929,-0.26146503406143307,-0.027717759894526208
-1.0579907871803609,0.6292421717905125,-0.2816015832941471,-0.028629438225011548
-1.0500205337991213,0.6267656128225816,-0.25044370510829644,-0.024738840144908937
-1.0313732367261457,0.628429384110015,-0.25975466620862714,-0.026595121587885504
-1.0410355082026477,0.633253172204462,-0.26566745044598056,-0.02752978449607144
-1.0619490039824049,0.6361051070349061,-0.26072045578307657,-0.0253776537878856
-1.0733822290430586,0.6322988636401179,-0.3034795676630199,-0.029038550236803885
-1.0358606295951018,0.6373009636840876,-0.26046678983907406,-0.02674802079605552
-1.036806361779309,0.6336601968160418,-0.2714542912568268,-0.02822718391074577
-1.0277329491468468,0.6368817747075406,-0.2612953027953329,-0.026748110594618638
-1.0435506271824904,0.6318381041695738,-0.2782482003952275,-0.03022754795730066
-1.0581488297782882,0.6378540662631342,-0.26367197150935046,-0.027600024714463746
-1.0603887245186232,0.6318805090497874,-0.26473158849701406,-0.02660443032164109
-1.044874421365925,0.6325400971179715,-0.2670843109038431,-0.02535345403751743
-1.0553141865982651,0.6374770540467676,-0.2593264064580197,-0.025360678865697303
-1.068326869159249,0.6332158110155495,-0.2907580683659156,-0.028938439429208016
-1.0576356203387176,0.6304860481024561,-0.2698839060491202,-0.027477873337787558
-1.0471948956885675,0.6340670679903541,-0.2581706073704786,-0.024318456746028606
-1.0501887783566286,0.630983532725758,-0.2939826415507925,-0.029652431989113354
-1.0541324471197253,0.6339745443127213,-0.2891746527964922,-0.029346013675959185
-1.0543233231041875,0.6332473044419155,-0.28697067502751866,-0.03080143624521721
-1.0578983282703285,0.6266373642993597,-0.2781588061219072,-0.027329003047518716
-1.0566575135318785,0.6347298602555549,-0.2620447920254853,-0.025851607324734946
-1.057389481501975,0.6369820341042083,-0.2681396540767728,-0.02632862722064461
-1.0675177718171984,0.6374511493527372,-0.27231863565189074,-0.025300717754471656
-1.043094460518752,0.6378672900003742,-0.27135718479061377,-0.028206780814846653
-1.0728764597720062,0.6297542769918801,-0.2943029299203637,-0.029848648793030258
-1.065801499113007,0.6383427795401381,-0.2796948020928186,-0.02707458411209963
-1.0738115522333405,0.6294896859006783,-0.28416332947975675,-0.027706505033336614
-1.059356525200878,0.6340341185362871,-0.30976881537564277,-0.03225823286648702
-1.0617386283525962,0.6341228465759178,-0.27645828125893196,-0.0267117208000779
-1.0676978151178946,0.6320653914317459,-0.27256639399658467,-0.0298519762638439
