u_mass,c_v,c_uci,c_npmi
-1.0033397211784727,0.63977478475141,-0.2372533444814378,-0.03086323626064527
-1.0055152090457902,0.6165562974954898,-0.24185763552493902,-0.03032546741699251
-1.0009948123454027,0.6395736373670386,-0.23829547588411257,-0.029524603257245607
-0.9798715863764489,0.6447915120875708,-0.21143394791525766,-0.02201849909882531
-1.009952881214937,0.6378974890406629,-0.24015833665881237,-0.0288460257284877
-1.0062589776027562,0.6409682226825038,-0.2286378841369053,-0.0255832983805864
-1.0247175042071466,0.6473572345176953,-0.22538197090652745,-0.024284054881285332
-0.9851804447744319,0.6560619079368775,-0.23182092806968166,-0.0219391491743778
-1.0018096391915403,0.6505858630869612,-0.2507501030324787,-0.027558624287715196
-1.0261929782912471,0.6390214490380387,-0.21927024681825025,-0.024399178643471388
-1.0280618249016331,0.64483448895506,-0.23342177995986024,-0.02663555897842292
-1.0267684144807432,0.6281336265097581,-0.22710093406325924,-0.0245353396858959
-1.0027828635990286,0.6432903460254893,-0.23060837472205029,-0.023349893251760047
-1.0358024475542604,0.6288578491924174,-0.2352872634967632,-0.026230651726914665
-1.0170082624935302,0.6440446639741333,-0.22333860538913655,-0.02317152903684847
-1.0436809203714417,0.6256577207832175,-0.2507537608760377,-0.024159812759780193
-1.0427939325334532,0.6309577607748115,-0.23139284510043334,-0.024115821258603117
-1.0352897309157354,0.6272549860064737,-0.2481484106688602,-0.02902915417221475
-1.0447497532899346,0.6156380848335572,-0.24183094573766803,-0.025345273044723466
-1.0355307645347303,0.63900783169217,-0.23358207162152447,-0.025093194957172132
-1.0201134169921777,0.6437875293073487,-0.26715857285701444,-0.026572004497611976
-1.0698418447518707,0.635705141613837,-0.28098435510653175,-0.02342822312100235
-1.0437961153069637,0.6414173635491015,-0.22905975576506651,-0.022896667903758976
-1.0274354663449763,0.6277522382174091,-0.23406929010362348,-0.024732950951238696
-1.0339998331889708,0.6368132510050254,-0.24104897421652244,-0.025629169786770697
-1.0149963259842476,0.6434281379295627,-0.2360349491151252,-0.023221262987985304
-1.037852622229736,0.6394981229245368,-0.24873191156157767,-0.026435862031579747
-1.0427985927937033,0.6311978393643078,-0.2660863523428294,-0.02945759148980758
-1.0527672100545613,0.6442831104930121,-0.24062338203074315,-0.023031471551366034
-1.010779992137631,0.6373384517108193,-0.2585214691565035,-0.028372004694475164
-1.0476356920107581,0.6396934729387194,-0.2536286816355945,-0.02604212930809009
-1.0727584246147837,0.6374275984882926,-0.28317914112334924,-0.0305321854259342
-1.0359315573691699,0.6331528015021666,-0.26694056819755324,-0.02849011804248692
-1.0503646890750875,0.6266311303751786,-0.25982159602929644,-0.02651636082946186
-1.0418401498975411,0.6341449052952138,-0.279336390657858,-0.027981125296786973
-1.0483776019217528,0.6299708443117683,-0.27430489918195233,-0.027577231469384452
-1.0599618204766634,0.6243709835593333,-0.2696040234674441,-0.029288772584524652
-1.0668020798298146,0.6391225297193501,-0.2878385561499758,-0.028503777576426026
-1.058003823720854,0.6286172301279183,-0.254293072729521,-0.029760017136014904
-1.0651089496599968,0.6392313438666335,-0.2696274311632502,-0.027746687137572976
-1.0634756611728116,0.6331996872424562,-0.27020989929785166,-0.02814627437003035
-1.0278003379755234,0.6328594338351101,-0.26054288605637327,-0.027541846691520426
-1.0406845716765665,0.6294894745890617,-0.2781155971097892,-0.02868218892877016
-1.0608486547319271,0.6329459277966797,-0.2773895907272098,-0.027487760623302077
-1.0574671105066553,0.6282186457657672,-0.28781467040062925,-0.028497172351250426
-1.0581408349472232,0.6384873810807816,-0.284025531485375,-0.026264149642643547
-1.04532391638742,0.6425297581389927,-0.28327419471616205,-0.02716448819498618
-1.0489593701321598,0.6338848675834713,-0.30017360244210683,-0.03130779505212759
-1.0505704726822902,0.6366301374653314,-0.2778036793745574,-0.026437404412949776
-1.068934188163521,0.6367604006160492,-0.26510145905512905,-0.025825985797404673
-1.0566128610830445,0.6425408028670548,-0.28574012014375605,-0.029514351714393483
-1.0554678913115751,0.6334758315263523,-0.2667552716499651,-0.02591838466703778
-1.064287330634232,0.6333657805137874,-0.2899478410273337,-0.029129872501433965
-1.0471216794997644,0.6335649646448619,-0.2854371225252897,-0.030142791210432937
-1.0541321444471177,0.6312755790257433,-0.27774707175219066,-0.02863181638516495
-1.0519096422079914,0.6364142072180148,-0.28399218121628655,-0.029140359165130844
-1.0618061451472984,0.6356480515995354,-0.28285885569448727,-0.028438405845573292
-1.0654074029655598,0.6297978179153111,-0.29850180437084056,-0.030200799810333225
-1.0632993241970627,0.6391314779398674,-0.29215520366805214,-0.029048315921683797
