u_mass,c_v,c_uci,c_npmi
-0.9376326094507561,0.6564859201316702,-0.29455486741581766,-0.03738543982607462
-0.9680112021004262,0.6515748413586334,-0.2797439754815753,-0.031839911245537277
-0.9764158817723415,0.659918373981332,-0.21787593917741976,-0.020646390920778204
-0.9908765452302057,0.6372104714603439,-0.2834170244405123,-0.032678502972610726
-1.0424798240827846,0.6142381983317556,-0.28096318652107705,-0.03143576576448632
-1.0307450091568287,0.6357664843375727,-0.256432017345111,-0.019726828933864182
-1.00786846154157,0.6432924462045643,-0.28916040888356526,-0.031167238983289703
-1.0819555272786987,0.6192112667688017,-0.2307518081437005,-0.01808221960886609
-0.998581245923012,0.648830456927075,-0.2901177716017257,-0.033043978097177976
-1.0076224277522419,0.6604646025571486,-0.28387508234735637,-0.029938835815405653
-1.0269144122306322,0.6366497796088866,-0.31086648768102815,-0.03252523139804521
-1.009355146849682,0.6402077285108917,-0.2504780672866739,-0.026339245336204745
-1.03482694856655,0.6475460098764324,-0.22395279587558234,-0.020082764101995942
-0.9959831824314238,0.6468910560969262,-0.2942583557428626,-0.02811549600598328
-1.0249428387275743,0.6358543309523346,-0.2931044433077509,-0.033123092527572104
-1.0068290137856961,0.6507557212459076,-0.2948146248712127,-0.02836378601605281
-1.0314498190752055,0.638132580770064,-0.2995058362764467,-0.030765773096408808
-1.0210033768925901,0.6509722731817873,-0.2909813649871797,-0.025869714840524832
-1.03891147153352,0.6468206955187057,-0.274334116255985,-0.0253031877786317
-1.0264259402107172,0.6514278317392572,-0.3136047219260347,-0.03187159868620643
-1.0204375264240004,0.6506208838217138,-0.3604020377491622,-0.03735065413189684
-1.0488899020909341,0.6537873454785013,-0.3256090151237905,-0.02984025987469382
-1.040691482440643,0.6464120652250123,-0.3092099300401561,-0.028749120832298525
-1.024377878729599,0.6379461035346481,-0.31177560414541683,-0.033874614944838344
-1.053401982679781,0.6445465625817745,-0.31326125011529676,-0.030800877573263243
-1.0122133303189365,0.6385193880461765,-0.2902705444006624,-0.0311158353369315
-1.0360669874510922,0.6455195241931705,-0.30456654041769043,-0.030112252219515672
-1.0457969257626756,0.6533649575633473,-0.30411998849564187,-0.0305887048203627
-1.0466265591244264,0.6481284252936805,-0.3736935868283287,-0.03583809415882015
-1.0113202583193759,0.6408862040511603,-0.32253015167008453,-0.03605788933280731
-1.0726553778754297,0.6470131640870441,-0.4166778042178655,-0.03420991188830573
-1.0238587089469438,0.6527661400060246,-0.34743267551303275,-0.034561248762708906
-1.0582608473199286,0.6348040461433665,-0.3296605475728972,-0.031927318129312675
-1.0491668822892022,0.6401942800347254,-0.2897670754750467,-0.02697342779343055
-1.0538383750811708,0.6440507441390134,-0.36653230966520206,-0.034020477580290705
-1.0687070991812784,0.6378947256108624,-0.382395704309621,-0.03604182681339434
-1.038882199383314,0.6385775230366724,-0.30198282917259944,-0.030319133625129
-1.0640353397995972,0.6365545611941406,-0.3179305291445896,-0.030020694622760153
-1.0496509066332251,0.6432403311609466,-0.3582205905128778,-0.03262712764153784
-1.0090851857781138,0.6568375342741439,-0.2845637312239157,-0.02947401756095154
-1.0246738277269305,0.6531281551347405,-0.3814886145189841,-0.03611935667870076
-1.0508093367705316,0.6460882497596716,-0.36924018873010245,-0.03470260291176732
-1.054306510159434,0.6441225838358714,-0.3675721137815349,-0.03409995410140871
-1.056768404525617,0.6386225390572016,-0.3578416930012097,-0.03310517261223763
-1.0594054830707378,0.6360285669824132,-0.32776757331883927,-0.03238442492189836
-1.0328767786560569,0.6428346980757743,-0.3184850443292781,-0.032788900131348636
-1.0582951408792962,0.6430609002945463,-0.3388186134826423,-0.0356201390255079
-1.033916717713372,0.6436852809930806,-0.35285723256034635,-0.03497447049953484
-1.0406895429475664,0.6500320373711213,-0.3334222316311152,-0.03098896351852286
-1.0496022565242225,0.6473605326279526,-0.3723192828803162,-0.036898871992469294
-1.0639378803091062,0.6440940182127554,-0.33265407452488144,-0.03108669891124708
-1.0386360597341164,0.6492878689255003,-0.3047542246634957,-0.031211607864021478
-1.0821753883378686,0.6379169964834938,-0.4131619608768879,-0.03775529557684415
-1.0660307898337222,0.6519863384112338,-0.40908577028592824,-0.03690082582662184
-1.0505672954900798,0.6416092743100233,-0.36652838505773666,-0.033439296051477024
-1.045315293587345,0.6558843107766478,-0.39316166444510825,-0.03475259028711886
-1.0947939849385022,0.6387973111456965,-0.42522397698644165,-0.036412326393498035
-1.038283682802145,0.6479245564846886,-0.4262350980925309,-0.03644546339076248
-1.044936620762788,0.6483665157159735,-0.3579402725865009,-0.03421362226204539
