u_mass,c_v,c_uci,c_npmi
-0.9027180633535263,0.6827437184316474,-0.28250217123968646,-0.03174105150910825
-1.0098342684854245,0.6387229736120914,-0.21206726422330613,-0.017328623788993275
-1.0018529337903637,0.6675683503335881,-0.28393203629250463,-0.03021048169227216
-1.0239532819172712,0.6373700022763554,-0.31963216914457876,-0.03698882815584317
-1.0615020313378798,0.6483821014107374,-0.33527211704562737,-0.031611624255680155
-1.0532158681376151,0.6460842543463612,-0.25731769165476226,-0.023479681593081076
-1.0323864792772457,0.6367382658842031,-0.2713253344938905,-0.02977251536781988
-1.0851458205020172,0.6254120778775234,-0.29031895437742417,-0.028927984681780712
-1.0203653315642012,0.649844028663267,-0.2802526329843327,-0.03257614760266146
-0.9805814358615875,0.6481631839078669,-0.29594531950185793,-0.03395254153845723
-1.0241946599197347,0.6316727213475132,-0.2777408068524911,-0.027542558996529683
-1.0552017748321274,0.6472532306121254,-0.24424331762238033,-0.022458346908610646
-1.0309893483634875,0.6403156488277114,-0.273219246203189,-0.02962235770798044
-1.0280672729533642,0.6491458495896736,-0.26590872033313945,-0.02522159913568684
-1.0488107406163716,0.6365501316924089,-0.30433751027719347,-0.0313868452391934
-1.0570427547752854,0.6386141143598261,-0.3082686430916975,-0.0306586250900691
-1.0209773923509033,0.6427351554478022,-0.2469922717531131,-0.02534379872727506
-1.0232787336521159,0.6542893085223641,-0.39818365201355904,-0.03605140385036796
-1.0194972300874938,0.65552629859001,-0.2738453837465469,-0.02592357222056497
-1.0351055539291394,0.6559899928113901,-0.29068624718037195,-0.027614442136641833
-1.0252738624475104,0.6462624079693694,-0.31836839216734747,-0.03345291988096837
-1.034351145920209,0.6368929150885633,-0.3377568245255614,-0.02915131639902901
-1.0143795525999706,0.649891836152991,-0.2632859085137241,-0.028716599682092742
-1.0579091917893815,0.6442689450797807,-0.36471477662805546,-0.03611857999045025
-1.0506683873561644,0.6365914002198785,-0.3841651797113717,-0.03555937237805143
-1.0320797050923094,0.6451580855001819,-0.306499344844912,-0.03131705280289651
-1.0447718074878318,0.6426630007528408,-0.32165325898075675,-0.03293608731192731
-1.0518672917551866,0.6401862530131246,-0.3516566067116451,-0.03575179164236848
-1.060270804006031,0.6486626141868768,-0.41731802482505953,-0.03752855254465303
-1.0142517408386507,0.6530130586043629,-0.2808449667301685,-0.03004375666786831
-1.0351695670024654,0.6394826131264937,-0.3516391936715736,-0.03385199470042677
-1.041972065779182,0.640265391506829,-0.329844011006495,-0.030356072190614997
-1.0417987804506093,0.6466352538992093,-0.31941047416970686,-0.03226310353977026
-1.0647379424240064,0.6357892260990715,-0.32916978615333004,-0.03409743149572588
-1.0929522888100558,0.644010373983657,-0.4011764912905427,-0.035537066333324256
-1.0589242623542612,0.6460216763001339,-0.3425663671888323,-0.02945444266466397
-1.0360846225896727,0.6446544798962779,-0.34377080174994,-0.034951933416829166
-1.031270286413649,0.6415369818897795,-0.3309186143225487,-0.03486836339045533
-1.0304305845484891,0.6377910082595594,-0.31178395165636763,-0.03247040158490929
-1.0673975440551668,0.644218105866603,-0.37385454773057747,-0.03426128876861037
-1.0276558678795624,0.6482867699072857,-0.3082923088714402,-0.032133153023894835
-1.0488981492916676,0.6458114247229145,-0.35841116099757564,-0.033402519204856644
-1.046307391792947,0.6472153241191285,-0.3544103475288549,-0.03573753930825895
-1.0470506608301184,0.647517607496258,-0.3724093652888832,-0.036349690317485514
-1.0501806282851085,0.6393472889672147,-0.37234417713325013,-0.03815653873155486
-1.0163539818188947,0.6529417834325907,-0.32147288351706843,-0.03177913648633099
-1.0381382738471332,0.6417918727363948,-0.3152604510556602,-0.03291744998942978
-1.0639605318720244,0.6443695877646165,-0.3479294998585599,-0.034205826609094825
-1.041461377448434,0.6402535352873144,-0.33637775497242467,-0.03262740843889353
-1.0522646514923648,0.6434916187904304,-0.37574825375735427,-0.03567287674281122
-1.053516502370188,0.6464169279840983,-0.34742735254995544,-0.03402603200159197
-1.0542253206432997,0.6418747590953314,-0.362890455771965,-0.03372883045098545
-1.072220461787231,0.6371502393860518,-0.4022463066293066,-0.03751307976119501
-1.0345227000838453,0.6402249177626138,-0.3817962145481924,-0.037546366801123984
-1.0573032875263848,0.6430707727479439,-0.37806353837106255,-0.03202164353298124
-1.0712486518855844,0.6413040178329497,-0.395589506129663,-0.03628382607332504
-1.058917210699548,0.640828109258179,-0.386629499408345,-0.035435090322118876
-1.0686204114141706,0.6469254701598741,-0.42615905925547864,-0.03752757093653489
-1.0479828626005845,0.6495326753305888,-0.36248614764390225,-0.033993578628634176
